season,match_id,game_number,team,action,order,hero,source
1,S1-RS-001,1,Louvre Esports,ban,1,Diggie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,ban,2,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,pick,1,Lancelot,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,pick,2,Balmond,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,pick,3,Lesley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,pick,4,Rafaela,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Louvre Esports,pick,5,Lapu-Lapu,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,ban,1,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,ban,2,Saber,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,pick,1,Fanny,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,pick,2,Aurora,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,pick,3,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,pick,4,Hilda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,1,Team NXL,pick,5,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,ban,1,Diggie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,ban,2,Lancelot,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,pick,1,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,pick,2,Aurora,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,pick,3,Lapu-Lapu,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,pick,4,Hilda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Louvre Esports,pick,5,Zilong,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,ban,1,Saber,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,ban,2,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,pick,1,Bruno,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,pick,2,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,pick,3,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,pick,4,Balmond,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-001,2,Team NXL,pick,5,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,ban,1,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,ban,2,Balmond,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,pick,1,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,pick,2,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,pick,3,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,pick,4,Rafaela,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Pandora Esports,pick,5,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Elite 8 Critical Reborn,ban,1,Natalia,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Elite 8 Critical Reborn,ban,2,Hayabusa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
1,S1-RS-002,1,Elite 8 Critical Reborn,pick,1,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_1/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
