season,team,player,role,status,source
1,Bigetron Player Kill,Vin,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Jack,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Joker,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Liam,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Maverick,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Spade,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Elite 8 Critical Reborn,Wongcoco,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,Fear,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,Lian,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,ReinsV,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,Rmitchi,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,Sushi,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Team Rev Indo,YoR,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Ades,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Afsheen,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Arss,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Caesius,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Dryst,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Louvre Esports,Rawles,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,Jo,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,Kido,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,MaiL A7,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,Paul,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,Vassy,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Saints Indo 2,Wizzking,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,Com,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,DieNoobz,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,Hamcup,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,inc,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,Natash,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Pandora Esports,Net,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,Brasher,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,Cheese,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,GodSpeed,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,Meatzza,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,Rangers,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
1,Domino's Hunters,Whopper,NULL,NULL,https://www.esportsearnings.com/tournaments/53507-mpl-indonesia-season-1
