season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
6,S6-RS-001,1,2020-08-14,Geek Fam ID,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/geek
6,S6-RS-001,2,2020-08-14,Geek Fam ID,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/geek
6,S6-RS-002,1,2020-08-14,Aerowolf Pro Team,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/gflx
6,S6-RS-002,2,2020-08-14,Aerowolf Pro Team,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/gflx
6,S6-RS-002,3,2020-08-14,Aerowolf Pro Team,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/gflx
6,S6-RS-003,1,2020-08-15,ONIC Esports,Aerowolf Pro Team,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/onic
6,S6-RS-003,2,2020-08-15,ONIC Esports,Aerowolf Pro Team,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/onic
6,S6-RS-004,1,2020-08-15,RRQ Hoshi,EVOS Legends,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/rrq
6,S6-RS-004,2,2020-08-15,RRQ Hoshi,EVOS Legends,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/rrq
6,S6-RS-005,1,2020-08-15,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
6,S6-RS-005,2,2020-08-15,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
6,S6-RS-005,3,2020-08-15,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
6,S6-RS-006,1,2020-08-16,EVOS Legends,AURA Fire,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/evos
6,S6-RS-006,2,2020-08-16,EVOS Legends,AURA Fire,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/evos
6,S6-RS-007,1,2020-08-16,Alter Ego,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/ae
6,S6-RS-007,2,2020-08-16,Alter Ego,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/ae
6,S6-RS-007,3,2020-08-16,Alter Ego,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/ae
6,S6-RS-008,1,2020-08-21,Alter Ego,Aerowolf Pro Team,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/ae
6,S6-RS-008,2,2020-08-21,Alter Ego,Aerowolf Pro Team,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/ae
6,S6-RS-009,1,2020-08-21,Bigetron Alpha,AURA Fire,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
6,S6-RS-009,2,2020-08-21,Bigetron Alpha,AURA Fire,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
6,S6-RS-010,1,2020-08-22,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/onic
6,S6-RS-010,2,2020-08-22,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/onic
6,S6-RS-010,3,2020-08-22,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/onic
6,S6-RS-011,1,2020-08-22,Bigetron Alpha,RRQ Hoshi,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_6/Regular_Season | https://id-mpl.com/s6/team/btr
