season,team_id,team_name,source
17,AE,Alter Ego Esports,https://id-mpl.com/s17/en/history
17,BTR,Bigetron by Vitality,https://id-mpl.com/s17/en/history
17,DEWA,Dewa United Esports,https://id-mpl.com/s17/en/history
17,EVOS,EVOS,https://id-mpl.com/s17/en/history
17,GEEK,Geek Fam,https://id-mpl.com/s17/en/history
17,NAVI,NAVI,https://id-mpl.com/s17/en/history
17,ONIC,ONIC,https://id-mpl.com/s17/en/history
17,RRQ,RRQ Hoshi,https://id-mpl.com/s17/en/history
17,TLID,Team Liquid ID,https://id-mpl.com/s17/en/history
