season,match_id,game_number,team,action,order,hero,source
9,S9-RS-001,1,Geek Fam ID,ban,1,Mathilda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,ban,2,Valentina,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,ban,3,Ling,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,ban,4,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,ban,5,Khufra,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,pick,1,Lancelot,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,pick,2,Lylia,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,pick,3,Esmeralda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,pick,4,Clint,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
9,S9-RS-001,1,Geek Fam ID,pick,5,Hilda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_9/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
