season,team,player,role,stat_scope,snapshot_label,snapshot_date,ranking,games_played,win_rate_pct,total_kills,avg_kills,total_deaths,avg_deaths,total_assists,avg_assists,avg_kda,kill_participation_pct,mvp_points,signature_hero,signature_hero_games,signature_hero_win_rate_pct,damage_taken_per_game,damage_taken_per_minute,coverage_status,source
9,RRQ Hoshi,Clayyy,Midlane,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,45,73,165,,,,388,,8.4,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
9,ONIC Esports,Drian,,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,25,56,76,,,,143,,3.6,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
9,AURA Fire,FACEHUGGER,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,50,58,138,,,,373,,5.1,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
9,EVOS Legends,Luminaire,Tank/Support,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,12,50,17,,,,71,,2.1,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
9,RRQ Hoshi,R7,Offlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-19,,46,76,131,,,,,,5,,,,,,101513,,partial_players_official_infographic,https://www.suara.com/tekno/2022/07/19/160506/statistik-para-offlaner-di-mpl-indonesia-pemain-ini-cetak-kill-tinggi
9,Alter Ego,Udil,Support,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,32,50,69,,,,223,,4.7,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
9,Geek Fam ID,Vince,Support,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,29,3,48,,,,115,,2.2,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
