season,match_id,game_number,team,action,order,hero,source
2,S2-RS-001,1,Bigetron Esports,ban,1,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,ban,2,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,pick,1,Hanabi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,pick,2,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,pick,3,Martis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,pick,4,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Bigetron Esports,pick,5,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,ban,1,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,ban,2,Selena,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,pick,1,Minotaur,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,pick,2,Angela,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,pick,3,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,pick,4,Gusion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,1,Team Capcorn,pick,5,Hayabusa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,2,Bigetron Esports,ban,1,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,2,Bigetron Esports,ban,2,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,2,Bigetron Esports,pick,1,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,2,Bigetron Esports,pick,2,Lancelot,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
2,S2-RS-001,2,Bigetron Esports,pick,3,Alice,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_2/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
