season,team,player,role,stat_scope,snapshot_label,snapshot_date,ranking,games_played,win_rate_pct,total_kills,avg_kills,total_deaths,avg_deaths,total_assists,avg_assists,avg_kda,kill_participation_pct,mvp_points,signature_hero,signature_hero_games,signature_hero_win_rate_pct,damage_taken_per_game,damage_taken_per_minute,coverage_status,source
7,Aerowolf Pro Team,Clayyy,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,44,50,147,,,,299,,3.2,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
7,ONIC Esports,Drian,Midlane,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,36,64,112,,,,242,,6.1,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
7,AURA Fire,FACEHUGGER,,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,11,18,37,,,,66,,2.9,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
7,EVOS Legends,Luminaire,"Tank, Support",full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,47,64,135,,,,306,,3.3,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
7,RRQ Hoshi,R7,Offlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-19,,35,60,98,,,,,,3.2,,,,,,92774,,partial_players_official_infographic,https://www.suara.com/tekno/2022/07/19/160506/statistik-para-offlaner-di-mpl-indonesia-pemain-ini-cetak-kill-tinggi
7,Alter Ego,Udil,Mage/Support,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,29,52,109,,,,207,,3.9,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
