season,team_id,team_name,source
7,EVOS,EVOS Legends,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,BTR,Bigetron Alpha,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,GFLX,Aerowolf Pro Team,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,ONIC,ONIC Esports,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,RRQ,RRQ Hoshi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,AE,Alter Ego,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,GEEK,Geek Fam ID,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
7,AURA,AURA Fire,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7
