season,team,player,role,status,source
7,Bigetron Alpha,Kyy,Tank/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/btr | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Bigetron Alpha,Matt,Offlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/btr | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Bigetron Alpha,Maxx,Sidelaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/btr | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Bigetron Alpha,Renbo,All role,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/btr | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Bigetron Alpha,Rippo,Offlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/btr | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Bottle,Jungle,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Bravo,Fighter,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Clayyy,Midlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Fredo,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Kido,Mage/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Marz,Side,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Rinazmi,Fighter,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Aerowolf Pro Team,Watt,Jungle/offlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/gflx | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Butsss,Offlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,CW,Marksman,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Drian,Midlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Kiboy,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Maipan,Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Rasy,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,SANZ,Marksman,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,ONIC Esports,Sasa,Offlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/onic | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Alberttt,Midlaner/Sidelane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Lemon,Midlaner/Sidelane/Offlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Psychoo,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,R7,Offlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Skylar,Jungler,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Taka,Sidelane/Midlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,VYN,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,RRQ Hoshi,Wizzking,Midlaner/Sidelane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/rrq | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Ahmad,Assasin/Marksman,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Caesius,Tank/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Celiboy,Mage/Assasin,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,LeoMurphy,Tank/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Nino,Offlaner,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Pai,Assasin/Marksman,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Udil,Mage/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Alter Ego,Yam,Fighter/Assasin,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/ae | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Babywww,Hyper/Jungler,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Despair,Sideline/Gold,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Frzz,Mage/Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Hanz,NULL,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Schwann,Offlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,Geek Fam ID,Zunz,Tank/Roamer,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://id-mpl.com/s7/team/geek | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,Druu,NULL,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,FACEHUGGER,NULL,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,Fluffy,NULL,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,God1va,Tank,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,High,Jungler,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,Kabuki,Offlane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,VaanStrong,Support,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,Vanss,Sidelane,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
7,AURA Fire,Variety,NULL,PARTICIPATED,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7 | https://www.esportsearnings.com/tournaments/51526-mpl-indonesia-season-7 | https://www.oneesports.gg/mobile-legends/complete-rosters-for-every-team-competing-in-mpl-indonesia-season-7/
