season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
7,S7-RS-031,1,2021-03-27,ONIC Esports,AURA Fire,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-031,2,2021-03-27,ONIC Esports,AURA Fire,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-032,1,2021-03-27,RRQ Hoshi,Bigetron Alpha,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-032,2,2021-03-27,RRQ Hoshi,Bigetron Alpha,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-033,1,2021-03-27,Aerowolf Pro Team,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-033,2,2021-03-27,Aerowolf Pro Team,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-033,3,2021-03-27,Aerowolf Pro Team,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-034,1,2021-03-28,AURA Fire,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-034,2,2021-03-28,AURA Fire,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-035,1,2021-03-28,RRQ Hoshi,ONIC Esports,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-035,2,2021-03-28,RRQ Hoshi,ONIC Esports,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-036,1,2021-04-02,Aerowolf Pro Team,ONIC Esports,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-036,2,2021-04-02,Aerowolf Pro Team,ONIC Esports,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-037,1,2021-04-02,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-037,2,2021-04-02,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-037,3,2021-04-02,Alter Ego,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-038,1,2021-04-03,RRQ Hoshi,Geek Fam ID,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-038,2,2021-04-03,RRQ Hoshi,Geek Fam ID,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-039,1,2021-04-03,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-039,2,2021-04-03,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-040,1,2021-04-03,EVOS Legends,Aerowolf Pro Team,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-040,2,2021-04-03,EVOS Legends,Aerowolf Pro Team,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-041,1,2021-04-04,Bigetron Alpha,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-041,2,2021-04-04,Bigetron Alpha,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-041,3,2021-04-04,Bigetron Alpha,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-042,1,2021-04-04,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-042,2,2021-04-04,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-042,3,2021-04-04,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-043,1,2021-04-09,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-043,2,2021-04-09,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-044,1,2021-04-09,Geek Fam ID,AURA Fire,Geek Fam ID,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/geek
7,S7-RS-044,2,2021-04-09,Geek Fam ID,AURA Fire,Geek Fam ID,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/geek
7,S7-RS-045,1,2021-04-10,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-045,2,2021-04-10,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-045,3,2021-04-10,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/btr
7,S7-RS-046,1,2021-04-10,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-046,2,2021-04-10,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-046,3,2021-04-10,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-047,1,2021-04-10,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-047,2,2021-04-10,RRQ Hoshi,Alter Ego,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/rrq
7,S7-RS-048,1,2021-04-11,Aerowolf Pro Team,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-048,2,2021-04-11,Aerowolf Pro Team,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-049,1,2021-04-11,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-049,2,2021-04-11,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-049,3,2021-04-11,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-050,1,2021-04-16,Alter Ego,AURA Fire,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-050,2,2021-04-16,Alter Ego,AURA Fire,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/ae
7,S7-RS-051,1,2021-04-16,ONIC Esports,Geek Fam ID,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-051,2,2021-04-16,ONIC Esports,Geek Fam ID,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-052,1,2021-04-17,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-052,2,2021-04-17,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-052,3,2021-04-17,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-053,1,2021-04-17,AURA Fire,Aerowolf Pro Team,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-053,2,2021-04-17,AURA Fire,Aerowolf Pro Team,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-053,3,2021-04-17,AURA Fire,Aerowolf Pro Team,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-054,1,2021-04-17,ONIC Esports,Alter Ego,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-054,2,2021-04-17,ONIC Esports,Alter Ego,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/onic
7,S7-RS-055,1,2021-04-18,Aerowolf Pro Team,Geek Fam ID,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-055,2,2021-04-18,Aerowolf Pro Team,Geek Fam ID,Aerowolf Pro Team,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/gflx
7,S7-RS-056,1,2021-04-18,EVOS Legends,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-056,2,2021-04-18,EVOS Legends,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
7,S7-RS-056,3,2021-04-18,EVOS Legends,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_7/Regular_Season | https://id-mpl.com/s7/team/evos
