season,team_id,team_name,source
14,AE,Alter Ego Esports,https://id-mpl.com/s14/history
14,BTR,Bigetron Alpha,https://id-mpl.com/s14/history
14,DEWA,Dewa United Esports,https://id-mpl.com/s14/history
14,EVOS,EVOS Glory,https://id-mpl.com/s14/history
14,FNOC,Fnatic ONIC,https://id-mpl.com/s14/history
14,GEEK,Geek Fam,https://id-mpl.com/s14/history
14,RBL,Rebellion Esports,https://id-mpl.com/s14/history
14,RRQ,RRQ Hoshi,https://id-mpl.com/s14/history
14,TLID,Team Liquid ID,https://id-mpl.com/s14/history
