season,match_id,game_number,team,action,order,hero,source
8,S8-RS-001,1,Rebellion Genflix,ban,1,Hayabusa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,ban,2,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,ban,3,Phoveus,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,ban,4,Natan,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,ban,5,Esmeralda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,pick,1,X.Borg,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,pick,2,Thamuz,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,pick,3,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,pick,4,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Rebellion Genflix,pick,5,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,ban,1,Ling,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,ban,2,Pharsa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,ban,3,Popol and Kupa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,ban,4,Paquito,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,ban,5,Mathilda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,pick,1,Alice,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,pick,2,Yi Sun-Shin,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,pick,3,Cecilion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,pick,4,Benedetta,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,1,Bigetron Alpha,pick,5,Jawhead,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,2,Rebellion Genflix,ban,1,Hayabusa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,2,Rebellion Genflix,ban,2,Phoveus,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,2,Rebellion Genflix,ban,3,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
8,S8-RS-001,2,Rebellion Genflix,ban,4,Selena,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
