season,team,player,role,stat_scope,snapshot_label,snapshot_date,ranking,games_played,win_rate_pct,total_kills,avg_kills,total_deaths,avg_deaths,total_assists,avg_assists,avg_kda,kill_participation_pct,mvp_points,signature_hero,signature_hero_games,signature_hero_win_rate_pct,damage_taken_per_game,damage_taken_per_minute,coverage_status,source
8,RRQ Hoshi,Clayyy,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,45,69,167,,,,420,,5.4,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
8,ONIC Esports,Drian,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,54,65,169,,,,335,,4.5,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
8,AURA Fire,FACEHUGGER,,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,40,50,126,,,,306,,3.3,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
8,EVOS Legends,Luminaire,,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,11,55,35,,,,86,,2.8,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
8,RRQ Hoshi,R7,Offlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-19,,45,69,154,,,,,,4.2,,,,,,92410,,partial_players_official_infographic,https://www.suara.com/tekno/2022/07/19/160506/statistik-para-offlaner-di-mpl-indonesia-pemain-ini-cetak-kill-tinggi
8,Alter Ego,Udil,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,17,53,45,,,,140,,4.6,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
