season,team,final_rank,champion,runner_up,source
8,ONIC Esports,1,1,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,RRQ Hoshi,2,0,1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,EVOS Legends,3,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,Alter Ego,4,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,AURA Fire,5-6,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,Bigetron Alpha,5-6,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,Geek Fam ID,7,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
8,Rebellion Genflix,8,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Playoffs | https://www.esportsearnings.com/tournaments/51520-mpl-indonesia-season-8
