season,team_id,team_name,source
8,ONIC,ONIC Esports,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,RRQ,RRQ Hoshi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,EVOS,EVOS Legends,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,AE,Alter Ego,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,AURA,AURA Fire,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,BTR,Bigetron Alpha,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,GEEK,Geek Fam ID,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
8,RBG,Rebellion Genflix,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8
