season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
8,S8-RS-005,1,2021-08-14,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-005,2,2021-08-14,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-005,3,2021-08-14,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-006,1,2021-08-15,EVOS Legends,AURA Fire,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-006,2,2021-08-15,EVOS Legends,AURA Fire,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-007,1,2021-08-15,Alter Ego,RRQ Hoshi,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-007,2,2021-08-15,Alter Ego,RRQ Hoshi,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-008,1,2021-08-20,Alter Ego,Rebellion Genflix,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-008,2,2021-08-20,Alter Ego,Rebellion Genflix,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-009,1,2021-08-20,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-009,2,2021-08-20,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-009,3,2021-08-20,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-010,1,2021-08-21,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-010,2,2021-08-21,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-010,3,2021-08-21,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-011,1,2021-08-21,Geek Fam ID,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-011,2,2021-08-21,Geek Fam ID,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-012,1,2021-08-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-012,2,2021-08-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-012,3,2021-08-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-013,1,2021-08-22,Bigetron Alpha,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-013,2,2021-08-22,Bigetron Alpha,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-014,1,2021-08-22,Geek Fam ID,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-014,2,2021-08-22,Geek Fam ID,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-014,3,2021-08-22,Geek Fam ID,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-015,1,2021-08-27,AURA Fire,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-015,2,2021-08-27,AURA Fire,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-015,3,2021-08-27,AURA Fire,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-016,1,2021-08-27,EVOS Legends,ONIC Esports,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-016,2,2021-08-27,EVOS Legends,ONIC Esports,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-017,1,2021-08-28,Rebellion Genflix,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-017,2,2021-08-28,Rebellion Genflix,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-018,1,2021-08-28,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-018,2,2021-08-28,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-018,3,2021-08-28,Bigetron Alpha,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-019,1,2021-08-28,RRQ Hoshi,EVOS Legends,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-019,2,2021-08-28,RRQ Hoshi,EVOS Legends,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-020,1,2021-08-29,Geek Fam ID,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-020,2,2021-08-29,Geek Fam ID,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-021,1,2021-08-29,RRQ Hoshi,Rebellion Genflix,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-021,2,2021-08-29,RRQ Hoshi,Rebellion Genflix,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-022,1,2021-09-03,AURA Fire,Geek Fam ID,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-022,2,2021-09-03,AURA Fire,Geek Fam ID,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-023,1,2021-09-03,ONIC Esports,Bigetron Alpha,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-023,2,2021-09-03,ONIC Esports,Bigetron Alpha,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-024,1,2021-09-04,Geek Fam ID,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-024,2,2021-09-04,Geek Fam ID,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-024,3,2021-09-04,Geek Fam ID,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-025,1,2021-09-04,AURA Fire,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-025,2,2021-09-04,AURA Fire,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-026,1,2021-09-04,EVOS Legends,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-026,2,2021-09-04,EVOS Legends,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-026,3,2021-09-04,EVOS Legends,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-027,1,2021-09-05,Rebellion Genflix,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-027,2,2021-09-05,Rebellion Genflix,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-027,3,2021-09-05,Rebellion Genflix,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-028,1,2021-09-05,Alter Ego,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-028,2,2021-09-05,Alter Ego,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-028,3,2021-09-05,Alter Ego,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-029,1,2021-09-10,Bigetron Alpha,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-029,2,2021-09-10,Bigetron Alpha,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-029,3,2021-09-10,Bigetron Alpha,Rebellion Genflix,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-030,1,2021-09-10,Geek Fam ID,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-030,2,2021-09-10,Geek Fam ID,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-030,3,2021-09-10,Geek Fam ID,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/geek | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-031,1,2021-09-11,ONIC Esports,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-031,2,2021-09-11,ONIC Esports,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-031,3,2021-09-11,ONIC Esports,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/onic | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-032,1,2021-09-11,RRQ Hoshi,Bigetron Alpha,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-032,2,2021-09-11,RRQ Hoshi,Bigetron Alpha,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-033,1,2021-09-11,Rebellion Genflix,Alter Ego,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-033,2,2021-09-11,Rebellion Genflix,Alter Ego,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-034,1,2021-09-12,AURA Fire,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-034,2,2021-09-12,AURA Fire,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-034,3,2021-09-12,AURA Fire,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-035,1,2021-09-12,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-035,2,2021-09-12,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-035,3,2021-09-12,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-036,1,2021-09-17,Rebellion Genflix,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-036,2,2021-09-17,Rebellion Genflix,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-036,3,2021-09-17,Rebellion Genflix,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rbg | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-037,1,2021-09-17,Alter Ego,EVOS Legends,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-037,2,2021-09-17,Alter Ego,EVOS Legends,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/ae | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-038,1,2021-09-18,RRQ Hoshi,Geek Fam ID,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-038,2,2021-09-18,RRQ Hoshi,Geek Fam ID,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/rrq | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-039,1,2021-09-18,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-039,2,2021-09-18,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/btr | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-040,1,2021-09-18,EVOS Legends,Rebellion Genflix,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
8,S8-RS-040,2,2021-09-18,EVOS Legends,Rebellion Genflix,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_8/Regular_Season | https://id-mpl.com/s8/team/evos | https://www.oneesports.gg/mobile-legends/mpl-id-season-8-schedule-watch/
