season,team,final_rank,champion,runner_up,source
16,ONIC,1,1,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,Alter Ego Esports,2,0,1,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,EVOS,3,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,Bigetron by Vitality,4,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,Dewa United Esports,5-6,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,NAVI,5-6,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,RRQ Hoshi,7,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,Geek Fam,8,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
16,Team Liquid ID,9,0,0,https://id-mpl.com/s16/en/history | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16 | https://escharts.com/tournaments/mobile-legends/mpl-indonesia-season-16
