season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
16,S16-RS-005,2,2025-08-23,RRQ Hoshi,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-005,3,2025-08-23,RRQ Hoshi,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-006,1,2025-08-24,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-006,2,2025-08-24,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-006,3,2025-08-24,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-007,1,2025-08-24,Geek Fam,RRQ Hoshi,Geek Fam,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-007,2,2025-08-24,Geek Fam,RRQ Hoshi,Geek Fam,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-008,1,2025-08-24,Alter Ego Esports,Dewa United Esports,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-008,2,2025-08-24,Alter Ego Esports,Dewa United Esports,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-009,1,2025-08-29,ONIC,Geek Fam,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-009,2,2025-08-29,ONIC,Geek Fam,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-010,1,2025-08-29,Dewa United Esports,NAVI,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-010,2,2025-08-29,Dewa United Esports,NAVI,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-011,1,2025-08-30,Geek Fam,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-011,2,2025-08-30,Geek Fam,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-012,1,2025-08-30,Alter Ego Esports,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-012,2,2025-08-30,Alter Ego Esports,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-012,3,2025-08-30,Alter Ego Esports,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-013,1,2025-08-30,Team Liquid ID,Dewa United Esports,NULL,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-013,2,2025-08-30,Team Liquid ID,Dewa United Esports,NULL,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-013,3,2025-08-30,Team Liquid ID,Dewa United Esports,NULL,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-014,1,2025-08-31,NAVI,Alter Ego Esports,NAVI,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-014,2,2025-08-31,NAVI,Alter Ego Esports,NAVI,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-015,1,2025-08-31,RRQ Hoshi,Team Liquid ID,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-015,2,2025-08-31,RRQ Hoshi,Team Liquid ID,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-016,1,2025-08-31,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-016,2,2025-08-31,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-016,3,2025-08-31,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-017,1,2025-09-05,NAVI,RRQ Hoshi,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-017,2,2025-09-05,NAVI,RRQ Hoshi,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-018,1,2025-09-05,EVOS,Team Liquid ID,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-018,2,2025-09-05,EVOS,Team Liquid ID,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-019,1,2025-09-06,EVOS,Geek Fam,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-019,2,2025-09-06,EVOS,Geek Fam,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-020,1,2025-09-06,Bigetron by Vitality,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-020,2,2025-09-06,Bigetron by Vitality,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-020,3,2025-09-06,Bigetron by Vitality,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-021,1,2025-09-06,RRQ Hoshi,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-021,2,2025-09-06,RRQ Hoshi,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-022,1,2025-09-07,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-022,2,2025-09-07,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-022,3,2025-09-07,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-023,1,2025-09-07,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-023,2,2025-09-07,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-023,3,2025-09-07,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-024,1,2025-09-07,Team Liquid ID,NAVI,NAVI,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-024,2,2025-09-07,Team Liquid ID,NAVI,NAVI,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-025,1,2025-09-12,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-025,2,2025-09-12,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-025,3,2025-09-12,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-026,1,2025-09-12,EVOS,Dewa United Esports,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-026,2,2025-09-12,EVOS,Dewa United Esports,EVOS,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-027,1,2025-09-13,Team Liquid ID,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-027,2,2025-09-13,Team Liquid ID,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-028,1,2025-09-13,RRQ Hoshi,EVOS,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-028,2,2025-09-13,RRQ Hoshi,EVOS,RRQ Hoshi,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-029,1,2025-09-13,Geek Fam,Alter Ego Esports,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-029,2,2025-09-13,Geek Fam,Alter Ego Esports,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-030,1,2025-09-14,ONIC,Team Liquid ID,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-030,2,2025-09-14,ONIC,Team Liquid ID,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-031,1,2025-09-14,Bigetron by Vitality,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-031,2,2025-09-14,Bigetron by Vitality,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-031,3,2025-09-14,Bigetron by Vitality,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s16/en/team/btr | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-032,1,2025-09-14,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-032,2,2025-09-14,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-032,3,2025-09-14,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-033,1,2025-09-19,Geek Fam,NAVI,NAVI,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-033,2,2025-09-19,Geek Fam,NAVI,NAVI,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-034,1,2025-09-19,EVOS,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-034,2,2025-09-19,EVOS,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-034,3,2025-09-19,EVOS,ONIC,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-035,1,2025-09-20,Dewa United Esports,RRQ Hoshi,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-035,2,2025-09-20,Dewa United Esports,RRQ Hoshi,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-036,1,2025-09-20,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-036,2,2025-09-20,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-036,3,2025-09-20,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-037,1,2025-09-20,EVOS,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-037,2,2025-09-20,EVOS,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-038,1,2025-09-21,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-038,2,2025-09-21,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-038,3,2025-09-21,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-039,1,2025-09-21,Geek Fam,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-039,2,2025-09-21,Geek Fam,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-040,1,2025-09-21,Dewa United Esports,Team Liquid ID,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-040,2,2025-09-21,Dewa United Esports,Team Liquid ID,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/dewa | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-041,1,2025-09-26,NAVI,Dewa United Esports,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-041,2,2025-09-26,NAVI,Dewa United Esports,Dewa United Esports,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-042,1,2025-09-26,Alter Ego Esports,Geek Fam,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-042,2,2025-09-26,Alter Ego Esports,Geek Fam,Alter Ego Esports,NULL,https://id-mpl.com/s16/en/team/ae | https://id-mpl.com/s16/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-043,1,2025-09-27,EVOS,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-043,2,2025-09-27,EVOS,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-043,3,2025-09-27,EVOS,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s16/en/team/evos | https://id-mpl.com/s16/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-044,1,2025-09-27,Team Liquid ID,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-044,2,2025-09-27,Team Liquid ID,ONIC,ONIC,NULL,https://id-mpl.com/s16/en/team/tlid | https://id-mpl.com/s16/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-045,1,2025-09-27,RRQ Hoshi,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-045,2,2025-09-27,RRQ Hoshi,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-045,3,2025-09-27,RRQ Hoshi,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s16/en/team/rrq | https://id-mpl.com/s16/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-046,1,2025-09-28,NAVI,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-046,2,2025-09-28,NAVI,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-046,3,2025-09-28,NAVI,Team Liquid ID,NULL,NULL,https://id-mpl.com/s16/en/team/navi | https://id-mpl.com/s16/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-047,1,2025-09-28,ONIC,RRQ Hoshi,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-047,2,2025-09-28,ONIC,RRQ Hoshi,ONIC,NULL,https://id-mpl.com/s16/en/team/onic | https://id-mpl.com/s16/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-048,1,2025-09-28,Geek Fam,EVOS,EVOS,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
16,S16-RS-048,2,2025-09-28,Geek Fam,EVOS,EVOS,NULL,https://id-mpl.com/s16/en/team/geek | https://id-mpl.com/s16/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_16/Statistics
