season,team,player,role,status,source
12,ONIC Esports,Alberttt,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,Butsss,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,CW,Gold Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,Drian,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,Kairi,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,Kiboy,Roamer,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,ONIC Esports,S A N Z,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/onic
12,Geek Fam ID,Aboy,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Geek Fam ID,Baloyskie,Roamer,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Geek Fam ID,Caderaa,Gold Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Geek Fam ID,LUKE,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Geek Fam ID,Markyyyyy,Gold Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Geek Fam ID,Nnael,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/geek
12,Bigetron Alpha,Super KENN,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,Kyy,Roamer/Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,MAXXX,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,Morenoo,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,Narashi,NULL,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,VYN,Roamer,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,Xorizo,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,Bigetron Alpha,XYVE,NULL,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/btr
12,RRQ,Banana,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,Clayyy,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,DYRENNN,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,Ferxiic,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,Lemon,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,Naomi,Roamer,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,RRQ,Skylar,Gold Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/rrq
12,Rebellion Zion,AudyTzy,Roamer,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Rebellion Zion,Haiz,Gold Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Rebellion Zion,Karss,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Rebellion Zion,Renbuu,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Rebellion Zion,SwayLow,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Rebellion Zion,Vincentt,Jungler,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/
12,Dewa United Esports,Dyx0n,EXP Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/dewa
12,Dewa United Esports,Keyz,Mid Lane,PARTICIPATED,https://www.esportsearnings.com/tournaments/66311-mpl-indonesia-season-12 | https://www.oneesports.id/mobile-legends/daftar-tim-mpl-id-s12-dan-roster/ | https://id-mpl.com/s12/team/dewa
