season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
12,S12-PO-003,3,2023-10-12,ONIC Esports,Bigetron Alpha,ONIC Esports,20.27,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-003,4,2023-10-12,ONIC Esports,Bigetron Alpha,Bigetron Alpha,21.7,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-003,5,2023-10-12,ONIC Esports,Bigetron Alpha,ONIC Esports,17.88,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-004,1,2023-10-12,RRQ,Geek Fam ID,RRQ,15.2,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-004,2,2023-10-12,RRQ,Geek Fam ID,RRQ,22.58,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-004,3,2023-10-12,RRQ,Geek Fam ID,Geek Fam ID,13.2,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-004,4,2023-10-12,RRQ,Geek Fam ID,Geek Fam ID,12.62,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-004,5,2023-10-12,RRQ,Geek Fam ID,Geek Fam ID,25.87,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-005,1,2023-10-13,RRQ,Bigetron Alpha,Bigetron Alpha,19.07,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-005,2,2023-10-13,RRQ,Bigetron Alpha,Bigetron Alpha,19.02,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-005,3,2023-10-13,RRQ,Bigetron Alpha,Bigetron Alpha,14.23,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-006,1,2023-10-13,Geek Fam ID,ONIC Esports,ONIC Esports,21.97,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-006,2,2023-10-13,Geek Fam ID,ONIC Esports,ONIC Esports,16.2,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-006,3,2023-10-13,Geek Fam ID,ONIC Esports,Geek Fam ID,27.33,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-006,4,2023-10-13,Geek Fam ID,ONIC Esports,Geek Fam ID,31.23,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-006,5,2023-10-13,Geek Fam ID,ONIC Esports,ONIC Esports,15.3,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-007,1,2023-10-14,Geek Fam ID,Bigetron Alpha,Geek Fam ID,17.1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-007,2,2023-10-14,Geek Fam ID,Bigetron Alpha,Geek Fam ID,15.1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-007,3,2023-10-14,Geek Fam ID,Bigetron Alpha,Bigetron Alpha,21.13,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-007,4,2023-10-14,Geek Fam ID,Bigetron Alpha,Bigetron Alpha,20.62,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-007,5,2023-10-14,Geek Fam ID,Bigetron Alpha,Geek Fam ID,13.43,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,1,2023-10-15,ONIC Esports,Geek Fam ID,ONIC Esports,14.95,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,2,2023-10-15,ONIC Esports,Geek Fam ID,ONIC Esports,19.15,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,3,2023-10-15,ONIC Esports,Geek Fam ID,ONIC Esports,21.55,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,4,2023-10-15,ONIC Esports,Geek Fam ID,Geek Fam ID,13.87,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,5,2023-10-15,ONIC Esports,Geek Fam ID,Geek Fam ID,23.13,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
12,S12-PO-008,6,2023-10-15,ONIC Esports,Geek Fam ID,ONIC Esports,16.82,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_12/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-12-schedule-results/ | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
