season,team,final_rank,champion,runner_up,source
10,ONIC Esports,1,1,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,RRQ Hoshi,2,0,1,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,AURA Fire,3,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,Bigetron Alpha,4,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,Alter Ego,5-6,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,Rebellion Zion,5-6,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,EVOS Legends,7,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
10,Geek Fam ID,8,0,0,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10 | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs
