season,team_id,team_name,source
10,AE,Alter Ego,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,AURA,AURA Fire,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,BTR,Bigetron Alpha,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,EVOS,EVOS Legends,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,GEEK,Geek Fam ID,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,ONIC,ONIC Esports,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,RBL,Rebellion Zion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
10,RRQ,RRQ Hoshi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10
