season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
10,S10-RS-041,2,2022-09-18,Bigetron Alpha,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-RS-041,3,2022-09-18,Bigetron Alpha,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-RS-042,1,2022-09-18,RRQ Hoshi,AURA Fire,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-042,2,2022-09-18,RRQ Hoshi,AURA Fire,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-043,1,2022-09-23,Alter Ego,Bigetron Alpha,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-RS-043,2,2022-09-23,Alter Ego,Bigetron Alpha,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-RS-044,1,2022-09-23,Geek Fam ID,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-044,2,2022-09-23,Geek Fam ID,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-044,3,2022-09-23,Geek Fam ID,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-045,1,2022-09-24,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-RS-045,2,2022-09-24,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-RS-045,3,2022-09-24,Bigetron Alpha,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-RS-046,1,2022-09-24,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-046,2,2022-09-24,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-046,3,2022-09-24,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-047,1,2022-09-24,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-047,2,2022-09-24,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-047,3,2022-09-24,EVOS Legends,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-048,1,2022-09-25,Rebellion Zion,RRQ Hoshi,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-048,2,2022-09-25,Rebellion Zion,RRQ Hoshi,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-RS-049,1,2022-09-25,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-049,2,2022-09-25,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-049,3,2022-09-25,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-050,1,2022-09-30,Alter Ego,AURA Fire,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-RS-050,2,2022-09-30,Alter Ego,AURA Fire,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-RS-051,1,2022-09-30,EVOS Legends,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-051,2,2022-09-30,EVOS Legends,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-052,1,2022-10-01,ONIC Esports,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-052,2,2022-10-01,ONIC Esports,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-052,3,2022-10-01,ONIC Esports,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-053,1,2022-10-01,AURA Fire,Rebellion Zion,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/
10,S10-RS-053,2,2022-10-01,AURA Fire,Rebellion Zion,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/
10,S10-RS-053,3,2022-10-01,AURA Fire,Rebellion Zion,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/
10,S10-RS-054,1,2022-10-01,EVOS Legends,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-054,2,2022-10-01,EVOS Legends,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/evos
10,S10-RS-055,1,2022-10-02,Rebellion Zion,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-055,2,2022-10-02,Rebellion Zion,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-055,3,2022-10-02,Rebellion Zion,Geek Fam ID,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/geek
10,S10-RS-056,1,2022-10-02,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-056,2,2022-10-02,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-RS-056,3,2022-10-02,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-001,1,2022-10-19,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-PO-001,2,2022-10-19,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-PO-001,3,2022-10-19,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-PO-001,4,2022-10-19,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-PO-001,5,2022-10-19,Alter Ego,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/ae
10,S10-PO-002,1,2022-10-19,Bigetron Alpha,Rebellion Zion,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-002,2,2022-10-19,Bigetron Alpha,Rebellion Zion,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-002,3,2022-10-19,Bigetron Alpha,Rebellion Zion,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-003,1,2022-10-20,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-003,2,2022-10-20,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-003,3,2022-10-20,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-003,4,2022-10-20,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-003,5,2022-10-20,RRQ Hoshi,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-004,1,2022-10-20,ONIC Esports,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-004,2,2022-10-20,ONIC Esports,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-004,3,2022-10-20,ONIC Esports,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-004,4,2022-10-20,ONIC Esports,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-005,1,2022-10-21,AURA Fire,Bigetron Alpha,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-005,2,2022-10-21,AURA Fire,Bigetron Alpha,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-005,3,2022-10-21,AURA Fire,Bigetron Alpha,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/btr
10,S10-PO-006,1,2022-10-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-006,2,2022-10-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-006,3,2022-10-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-006,4,2022-10-21,ONIC Esports,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-007,1,2022-10-22,AURA Fire,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-007,2,2022-10-22,AURA Fire,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-007,3,2022-10-22,AURA Fire,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/onic
10,S10-PO-008,1,2022-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-008,2,2022-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-008,3,2022-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-008,4,2022-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
10,S10-PO-008,5,2022-10-23,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_10/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-10-schedule-results/ | https://id-mpl.com/s10/team/rrq
