season,team,player,role,stat_scope,snapshot_label,snapshot_date,ranking,games_played,win_rate_pct,total_kills,avg_kills,total_deaths,avg_deaths,total_assists,avg_assists,avg_kda,kill_participation_pct,mvp_points,signature_hero,signature_hero_games,signature_hero_win_rate_pct,damage_taken_per_game,damage_taken_per_minute,coverage_status,source
5,Aerowolf Pro Team,clay,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,39,50,125,,,,213,,5.9,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
5,ONIC Esports,Drian,Side Lane,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,36,58,119,,,,230,,5.2,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
5,EVOS Legends,Luminaire,"Tank, Support",full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,62,49,97,,,,503,,5.6,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
5,RRQ Hoshi,R7,Offlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-19,,50,62,162,,,,,,4.8,,,,,,66488,,partial_players_official_infographic,https://www.suara.com/tekno/2022/07/19/160506/statistik-para-offlaner-di-mpl-indonesia-pemain-ini-cetak-kill-tinggi
5,ONIC Esports,Udil,Midlaner,full_season_as_published,Official MPL career-history infographic after Season 9,2022-07-14,,21,63,44,,,,161,,6.9,,,,,,,,partial_players_official_infographic,https://www.hitekno.com/games/2022/07/14/172358/statistik-midlaner-di-mpl-indonesia-dari-evos-luminaire-hingga-rrq-clay
