season,match_id,game_number,team,action,order,hero,source
5,S5-RS-001,1,Bigetron Alpha,ban,1,Harith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,ban,2,Bruno,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,ban,3,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,pick,1,X.Borg,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,pick,2,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,pick,3,Granger,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,pick,4,Selena,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Bigetron Alpha,pick,5,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Alter Ego,ban,1,Jawhead,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
5,S5-RS-001,1,Alter Ego,ban,2,Valir,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_5/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
