season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
15,S15-RS-006,1,2025-03-09,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-006,2,2025-03-09,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-006,3,2025-03-09,Dewa United Esports,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-007,1,2025-03-09,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-007,2,2025-03-09,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-007,3,2025-03-09,Alter Ego Esports,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-008,1,2025-03-09,Team Liquid ID,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-008,2,2025-03-09,Team Liquid ID,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-008,3,2025-03-09,Team Liquid ID,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-009,1,2025-03-14,ONIC,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-009,2,2025-03-14,ONIC,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-009,3,2025-03-14,ONIC,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-010,1,2025-03-14,Dewa United Esports,NAVI,Dewa United Esports,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-010,2,2025-03-14,Dewa United Esports,NAVI,Dewa United Esports,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-011,1,2025-03-15,NAVI,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-011,2,2025-03-15,NAVI,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-011,3,2025-03-15,NAVI,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-012,1,2025-03-15,RRQ Hoshi,Team Liquid ID,RRQ Hoshi,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-012,2,2025-03-15,RRQ Hoshi,Team Liquid ID,RRQ Hoshi,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-013,1,2025-03-15,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-013,2,2025-03-15,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-013,3,2025-03-15,Bigetron by Vitality,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-014,1,2025-03-16,Geek Fam,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-014,2,2025-03-16,Geek Fam,Bigetron by Vitality,Bigetron by Vitality,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-015,1,2025-03-16,Alter Ego Esports,EVOS,Alter Ego Esports,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-015,2,2025-03-16,Alter Ego Esports,EVOS,Alter Ego Esports,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-016,1,2025-03-16,Team Liquid ID,Dewa United Esports,Team Liquid ID,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-016,2,2025-03-16,Team Liquid ID,Dewa United Esports,Team Liquid ID,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-017,1,2025-03-21,ONIC,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-017,2,2025-03-21,ONIC,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-017,3,2025-03-21,ONIC,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-018,1,2025-03-21,NAVI,EVOS,EVOS,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-018,2,2025-03-21,NAVI,EVOS,EVOS,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-019,1,2025-03-22,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-019,2,2025-03-22,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-019,3,2025-03-22,Team Liquid ID,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-020,1,2025-03-22,ONIC,Bigetron by Vitality,ONIC,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-020,2,2025-03-22,ONIC,Bigetron by Vitality,ONIC,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-021,1,2025-03-22,RRQ Hoshi,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-021,2,2025-03-22,RRQ Hoshi,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-021,3,2025-03-22,RRQ Hoshi,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-022,1,2025-03-23,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-022,2,2025-03-23,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-022,3,2025-03-23,Bigetron by Vitality,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-023,1,2025-03-23,Geek Fam,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-023,2,2025-03-23,Geek Fam,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-023,3,2025-03-23,Geek Fam,RRQ Hoshi,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-024,1,2025-03-23,Alter Ego Esports,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-024,2,2025-03-23,Alter Ego Esports,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-024,3,2025-03-23,Alter Ego Esports,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-025,1,2025-04-18,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-025,2,2025-04-18,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-025,3,2025-04-18,NAVI,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-026,1,2025-04-18,EVOS,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-026,2,2025-04-18,EVOS,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-026,3,2025-04-18,EVOS,Dewa United Esports,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-027,1,2025-04-19,Team Liquid ID,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-027,2,2025-04-19,Team Liquid ID,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-027,3,2025-04-19,Team Liquid ID,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-028,1,2025-04-19,RRQ Hoshi,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-028,2,2025-04-19,RRQ Hoshi,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-028,3,2025-04-19,RRQ Hoshi,EVOS,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/evos | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-029,1,2025-04-19,Geek Fam,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-029,2,2025-04-19,Geek Fam,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-029,3,2025-04-19,Geek Fam,Alter Ego Esports,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-030,1,2025-04-20,ONIC,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-030,2,2025-04-20,ONIC,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-030,3,2025-04-20,ONIC,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/onic | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-031,1,2025-04-20,Bigetron by Vitality,RRQ Hoshi,Bigetron by Vitality,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-031,2,2025-04-20,Bigetron by Vitality,RRQ Hoshi,Bigetron by Vitality,NULL,https://id-mpl.com/s15/en/team/btr | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-032,1,2025-04-20,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-032,2,2025-04-20,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-032,3,2025-04-20,Dewa United Esports,Geek Fam,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-033,1,2025-04-25,Geek Fam,NAVI,Geek Fam,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-033,2,2025-04-25,Geek Fam,NAVI,Geek Fam,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-034,1,2025-04-25,EVOS,ONIC,EVOS,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-034,2,2025-04-25,EVOS,ONIC,EVOS,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-035,1,2025-04-26,Dewa United Esports,RRQ Hoshi,RRQ Hoshi,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-035,2,2025-04-26,Dewa United Esports,RRQ Hoshi,RRQ Hoshi,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/rrq | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-036,1,2025-04-26,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-036,2,2025-04-26,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-036,3,2025-04-26,Alter Ego Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-037,1,2025-04-26,EVOS,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-037,2,2025-04-26,EVOS,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-037,3,2025-04-26,EVOS,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-038,1,2025-04-27,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-038,2,2025-04-27,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-038,3,2025-04-27,Alter Ego Esports,NAVI,NULL,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/navi | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-039,1,2025-04-27,Geek Fam,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-039,2,2025-04-27,Geek Fam,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-039,3,2025-04-27,Geek Fam,ONIC,NULL,NULL,https://id-mpl.com/s15/en/team/geek | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-040,1,2025-04-27,Dewa United Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-040,2,2025-04-27,Dewa United Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-040,3,2025-04-27,Dewa United Esports,Team Liquid ID,NULL,NULL,https://id-mpl.com/s15/en/team/dewa | https://id-mpl.com/s15/en/team/tlid | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-041,1,2025-05-02,NAVI,Dewa United Esports,Dewa United Esports,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-041,2,2025-05-02,NAVI,Dewa United Esports,Dewa United Esports,NULL,https://id-mpl.com/s15/en/team/navi | https://id-mpl.com/s15/en/team/dewa | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-042,1,2025-05-02,Alter Ego Esports,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-042,2,2025-05-02,Alter Ego Esports,Geek Fam,Geek Fam,NULL,https://id-mpl.com/s15/en/team/ae | https://id-mpl.com/s15/en/team/geek | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-043,1,2025-05-03,EVOS,Alter Ego Esports,Alter Ego Esports,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-043,2,2025-05-03,EVOS,Alter Ego Esports,Alter Ego Esports,NULL,https://id-mpl.com/s15/en/team/evos | https://id-mpl.com/s15/en/team/ae | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-044,1,2025-05-03,Team Liquid ID,ONIC,ONIC,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-044,2,2025-05-03,Team Liquid ID,ONIC,ONIC,NULL,https://id-mpl.com/s15/en/team/tlid | https://id-mpl.com/s15/en/team/onic | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
15,S15-RS-045,1,2025-05-03,RRQ Hoshi,Bigetron by Vitality,NULL,NULL,https://id-mpl.com/s15/en/team/rrq | https://id-mpl.com/s15/en/team/btr | https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_15/Statistics
