season,match_id,game_number,team,action,order,hero,source
3,S3-RS-001,1,Aerowolf Roxy,ban,1,Harith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,ban,2,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,ban,3,Leomord,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,pick,1,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,pick,2,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,pick,3,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,pick,4,Minotaur,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,Aerowolf Roxy,pick,5,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,ban,1,Hayabusa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,ban,2,Kimmy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,ban,3,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,pick,1,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,pick,2,Hylos,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,pick,3,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,pick,4,Kadita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,1,The Prime,pick,5,Selena,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,ban,1,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,ban,2,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,ban,3,Leomord,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,pick,1,Minsitthar,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,pick,2,Gord,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,pick,3,Kimmy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,pick,4,Minotaur,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,Aerowolf Roxy,pick,5,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,ban,1,Gusion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,ban,2,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,ban,3,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,pick,1,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,pick,2,Diggie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,pick,3,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,pick,4,Harith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-001,2,The Prime,pick,5,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,ban,1,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,ban,2,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,ban,3,Harley,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,pick,1,Helcurt,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,pick,2,Kagura,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,pick,3,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,pick,4,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,SFI Critical,pick,5,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,Star8 Esports,ban,1,Gusion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,Star8 Esports,ban,2,Kimmy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
3,S3-RS-002,1,Star8 Esports,ban,3,Harith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_3/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
