season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
3,S3-RS-016,1,2019-02-24,ONIC Esports,The Prime,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-016,2,2019-02-24,ONIC Esports,The Prime,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-017,1,2019-02-24,Saints Indo,Star8 Esports,Star8 Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-017,2,2019-02-24,Saints Indo,Star8 Esports,Star8 Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-018,1,2019-02-24,Bigetron Esports,Aerowolf Roxy,Aerowolf Roxy,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-018,2,2019-02-24,Bigetron Esports,Aerowolf Roxy,Aerowolf Roxy,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-019,1,2019-02-24,Louvre Esports,Saints Indo,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-019,2,2019-02-24,Louvre Esports,Saints Indo,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-020,1,2019-02-24,Alter Ego,PSG.RRQ,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-020,2,2019-02-24,Alter Ego,PSG.RRQ,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-2-1551326689397932761
3,S3-RS-021,1,2019-03-02,Star8 Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-021,2,2019-03-02,Star8 Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-022,1,2019-03-02,The Prime,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-022,2,2019-03-02,The Prime,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-022,3,2019-03-02,The Prime,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-023,1,2019-03-02,Louvre Esports,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-023,2,2019-03-02,Louvre Esports,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-023,3,2019-03-02,Louvre Esports,ONIC Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-024,1,2019-03-02,PSG.RRQ,AURA Esports,AURA Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-024,2,2019-03-02,PSG.RRQ,AURA Esports,AURA Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-025,1,2019-03-02,EVOS Esports,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-025,2,2019-03-02,EVOS Esports,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-026,1,2019-03-03,Louvre Esports,The Prime,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-026,2,2019-03-03,Louvre Esports,The Prime,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-027,1,2019-03-03,SFI Critical,PSG.RRQ,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-027,2,2019-03-03,SFI Critical,PSG.RRQ,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-027,3,2019-03-03,SFI Critical,PSG.RRQ,NULL,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-028,1,2019-03-03,The Prime,Star8 Esports,Star8 Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-028,2,2019-03-03,The Prime,Star8 Esports,Star8 Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-029,1,2019-03-03,Alter Ego,AURA Esports,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-029,2,2019-03-03,Alter Ego,AURA Esports,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-030,1,2019-03-03,Aerowolf Roxy,EVOS Esports,EVOS Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-030,2,2019-03-03,Aerowolf Roxy,EVOS Esports,EVOS Esports,NULL,https://kumparan.com/kumparantech/hasil-lengkap-pertandingan-mobile-legends-mpl-season-3-pekan-3-1551873983634537294
3,S3-RS-031,1,2019-03-09,Star8 Esports,Alter Ego,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-031,2,2019-03-09,Star8 Esports,Alter Ego,Alter Ego,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-032,1,2019-03-09,Bigetron Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-032,2,2019-03-09,Bigetron Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-033,1,2019-03-09,Saints Indo,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-033,2,2019-03-09,Saints Indo,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-034,1,2019-03-09,EVOS Esports,The Prime,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-034,2,2019-03-09,EVOS Esports,The Prime,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-034,3,2019-03-09,EVOS Esports,The Prime,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-035,1,2019-03-09,PSG.RRQ,Aerowolf Roxy,PSG.RRQ,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-035,2,2019-03-09,PSG.RRQ,Aerowolf Roxy,Aerowolf Roxy,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-035,3,2019-03-09,PSG.RRQ,Aerowolf Roxy,Aerowolf Roxy,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-036,1,2019-03-10,EVOS Esports,ONIC Esports,EVOS Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-036,2,2019-03-10,EVOS Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-036,3,2019-03-10,EVOS Esports,ONIC Esports,ONIC Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-037,1,2019-03-10,Louvre Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-037,2,2019-03-10,Louvre Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-037,3,2019-03-10,Louvre Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-038,1,2019-03-10,Aerowolf Roxy,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-038,2,2019-03-10,Aerowolf Roxy,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-038,3,2019-03-10,Aerowolf Roxy,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-039,1,2019-03-10,Saints Indo,Bigetron Esports,Bigetron Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-039,2,2019-03-10,Saints Indo,Bigetron Esports,Bigetron Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-4-onic-masih-berjaya-1552303354576810712
3,S3-RS-040,1,2019-03-16,The Prime,Bigetron Esports,The Prime,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-040,2,2019-03-16,The Prime,Bigetron Esports,The Prime,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-041,1,2019-03-16,Alter Ego,SFI Critical,SFI Critical,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-041,2,2019-03-16,Alter Ego,SFI Critical,SFI Critical,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-042,1,2019-03-16,AURA Esports,Saints Indo,AURA Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-042,2,2019-03-16,AURA Esports,Saints Indo,AURA Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-043,1,2019-03-16,Louvre Esports,Alter Ego,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-043,2,2019-03-16,Louvre Esports,Alter Ego,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-043,3,2019-03-16,Louvre Esports,Alter Ego,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-044,1,2019-03-16,PSG.RRQ,ONIC Esports,ONIC Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-044,2,2019-03-16,PSG.RRQ,ONIC Esports,PSG.RRQ,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-044,3,2019-03-16,PSG.RRQ,ONIC Esports,ONIC Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-045,1,2019-03-17,SFI Critical,Aerowolf Roxy,Aerowolf Roxy,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-045,2,2019-03-17,SFI Critical,Aerowolf Roxy,Aerowolf Roxy,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-046,1,2019-03-17,Bigetron Esports,Star8 Esports,Bigetron Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-046,2,2019-03-17,Bigetron Esports,Star8 Esports,Bigetron Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-047,1,2019-03-17,EVOS Esports,Saints Indo,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-047,2,2019-03-17,EVOS Esports,Saints Indo,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-047,3,2019-03-17,EVOS Esports,Saints Indo,NULL,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-048,1,2019-03-17,AURA Esports,ONIC Esports,ONIC Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-048,2,2019-03-17,AURA Esports,ONIC Esports,ONIC Esports,NULL,https://www.esports.id/read/mpl-s3-week-5-onic-esports-betah-di-puncak-klasemen-2422
3,S3-RS-049,1,2019-03-23,The Prime,PSG.RRQ,PSG.RRQ,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-049,2,2019-03-23,The Prime,PSG.RRQ,PSG.RRQ,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-050,1,2019-03-23,Saints Indo,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-050,2,2019-03-23,Saints Indo,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-050,3,2019-03-23,Saints Indo,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-051,1,2019-03-23,Louvre Esports,Bigetron Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-051,2,2019-03-23,Louvre Esports,Bigetron Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-051,3,2019-03-23,Louvre Esports,Bigetron Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-052,1,2019-03-23,EVOS Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-052,2,2019-03-23,EVOS Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-052,3,2019-03-23,EVOS Esports,Star8 Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-053,1,2019-03-23,AURA Esports,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-053,2,2019-03-23,AURA Esports,SFI Critical,SFI Critical,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-054,1,2019-03-24,EVOS Esports,Louvre Esports,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-054,2,2019-03-24,EVOS Esports,Louvre Esports,Louvre Esports,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-055,1,2019-03-24,Bigetron Esports,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-055,2,2019-03-24,Bigetron Esports,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-055,3,2019-03-24,Bigetron Esports,Alter Ego,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-056,1,2019-03-24,The Prime,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-056,2,2019-03-24,The Prime,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-056,3,2019-03-24,The Prime,AURA Esports,NULL,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-057,1,2019-03-24,PSG.RRQ,Star8 Esports,PSG.RRQ,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-057,2,2019-03-24,PSG.RRQ,Star8 Esports,PSG.RRQ,NULL,https://kumparan.com/kumparantech/hasil-pertandingan-mpl-season-3-pekan-6-psg-rrq-sapu-bersih-1553773136602930532
3,S3-RS-058,1,2019-04-06,Alter Ego,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-058,2,2019-04-06,Alter Ego,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
3,S3-RS-058,3,2019-04-06,Alter Ego,Aerowolf Roxy,NULL,NULL,https://kumparan.com/kumparantech/8-tim-mobile-legends-lolos-ke-playoff-mpl-season-3-1qqzHciF7rN
