season,match_id,game_number,date,team_a,team_b,winner,duration_minutes,source
11,S11-RS-005,1,2023-02-18,AURA Fire,Geek Slate,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-005,2,2023-02-18,AURA Fire,Geek Slate,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-006,1,2023-02-18,Rebellion Zion,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-006,2,2023-02-18,Rebellion Zion,EVOS Legends,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-007,1,2023-02-18,Bigetron Alpha,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-007,2,2023-02-18,Bigetron Alpha,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-008,1,2023-02-19,EVOS Legends,Alter Ego,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-008,2,2023-02-19,EVOS Legends,Alter Ego,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-009,1,2023-02-19,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-009,2,2023-02-19,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-009,3,2023-02-19,Bigetron Alpha,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-010,1,2023-02-24,EVOS Legends,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-010,2,2023-02-24,EVOS Legends,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-010,3,2023-02-24,EVOS Legends,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-011,1,2023-02-24,ONIC Esports,RRQ Hoshi,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-011,2,2023-02-24,ONIC Esports,RRQ Hoshi,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-012,1,2023-02-24,Alter Ego,Rebellion Zion,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-012,2,2023-02-24,Alter Ego,Rebellion Zion,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-013,1,2023-02-25,RRQ Hoshi,AURA Fire,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-013,2,2023-02-25,RRQ Hoshi,AURA Fire,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-014,1,2023-02-25,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-014,2,2023-02-25,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-014,3,2023-02-25,ONIC Esports,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-015,1,2023-02-25,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-015,2,2023-02-25,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-015,3,2023-02-25,EVOS Legends,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-016,1,2023-02-25,Geek Slate,Rebellion Zion,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-016,2,2023-02-25,Geek Slate,Rebellion Zion,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-017,1,2023-02-26,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-017,2,2023-02-26,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-017,3,2023-02-26,AURA Fire,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-018,1,2023-02-26,RRQ Hoshi,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-018,2,2023-02-26,RRQ Hoshi,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-018,3,2023-02-26,RRQ Hoshi,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-019,1,2023-03-03,Geek Slate,Alter Ego,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-019,2,2023-03-03,Geek Slate,Alter Ego,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-020,1,2023-03-03,Rebellion Zion,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-020,2,2023-03-03,Rebellion Zion,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-020,3,2023-03-03,Rebellion Zion,Bigetron Alpha,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-021,1,2023-03-03,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-021,2,2023-03-03,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-021,3,2023-03-03,EVOS Legends,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-022,1,2023-03-04,Bigetron Alpha,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-022,2,2023-03-04,Bigetron Alpha,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-022,3,2023-03-04,Bigetron Alpha,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-023,1,2023-03-04,Rebellion Zion,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-023,2,2023-03-04,Rebellion Zion,RRQ Hoshi,RRQ Hoshi,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-024,1,2023-03-04,Alter Ego,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-024,2,2023-03-04,Alter Ego,AURA Fire,AURA Fire,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-025,1,2023-03-04,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-025,2,2023-03-04,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-025,3,2023-03-04,ONIC Esports,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-026,1,2023-03-05,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-026,2,2023-03-05,Alter Ego,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-027,1,2023-03-05,ONIC Esports,Rebellion Zion,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-027,2,2023-03-05,ONIC Esports,Rebellion Zion,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-028,1,2023-03-10,Geek Slate,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-028,2,2023-03-10,Geek Slate,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-028,3,2023-03-10,Geek Slate,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-029,1,2023-03-10,Alter Ego,EVOS Legends,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-029,2,2023-03-10,Alter Ego,EVOS Legends,Alter Ego,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,S11-RS-030,1,2023-03-10,Rebellion Zion,AURA Fire,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/
11,S11-RS-030,2,2023-03-10,Rebellion Zion,AURA Fire,Rebellion Zion,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/
11,S11-RS-031,1,2023-03-11,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-031,2,2023-03-11,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-031,3,2023-03-11,RRQ Hoshi,Alter Ego,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-032,1,2023-03-11,Geek Slate,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-032,2,2023-03-11,Geek Slate,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-032,3,2023-03-11,Geek Slate,AURA Fire,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-033,1,2023-03-11,ONIC Esports,Bigetron Alpha,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-033,2,2023-03-11,ONIC Esports,Bigetron Alpha,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-034,1,2023-03-11,EVOS Legends,Rebellion Zion,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-034,2,2023-03-11,EVOS Legends,Rebellion Zion,EVOS Legends,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,S11-RS-035,1,2023-03-12,ONIC Esports,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-035,2,2023-03-12,ONIC Esports,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-035,3,2023-03-12,ONIC Esports,Geek Slate,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,S11-RS-036,1,2023-03-12,Bigetron Alpha,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-036,2,2023-03-12,Bigetron Alpha,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-036,3,2023-03-12,Bigetron Alpha,RRQ Hoshi,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-037,1,2023-03-17,Geek Slate,EVOS Legends,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-037,2,2023-03-17,Geek Slate,EVOS Legends,Geek Slate,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,S11-RS-038,1,2023-03-17,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-038,2,2023-03-17,AURA Fire,Bigetron Alpha,Bigetron Alpha,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-039,1,2023-03-17,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-039,2,2023-03-17,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-039,3,2023-03-17,RRQ Hoshi,ONIC Esports,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,S11-RS-040,1,2023-03-18,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-040,2,2023-03-18,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-040,3,2023-03-18,Bigetron Alpha,EVOS Legends,NULL,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,S11-RS-041,1,2023-03-18,Alter Ego,ONIC Esports,ONIC Esports,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
