season,match_id,game_number,team,action,order,hero,source
11,S11-RS-001,1,Rebellion Zion,ban,4,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,ban,5,Kadita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,pick,1,Gloo,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,pick,2,Beatrix,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,pick,3,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,pick,4,Martis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,1,Rebellion Zion,pick,5,Lapu-Lapu,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,ban,1,Wanwan,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,ban,2,Joy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,ban,3,Yve,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,ban,4,Ruby,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,ban,5,Yu Zhong,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,pick,1,Edith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,pick,2,Lunox,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,pick,3,Faramis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,pick,4,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,AURA Fire,pick,5,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,ban,1,Lapu-Lapu,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,ban,2,Ling,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,ban,3,Gloo,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,ban,4,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,ban,5,Kadita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,pick,1,Estes,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,pick,2,Beatrix,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,pick,3,Valentina,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,pick,4,Fredrinn,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,2,Rebellion Zion,pick,5,Benedetta,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,ban,1,Wanwan,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,ban,2,Valentina,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,ban,3,Gloo,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,ban,4,Brody,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,ban,5,Moskov,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,pick,1,Lapu-Lapu,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,pick,2,Chou,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,pick,3,Pharsa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,pick,4,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,AURA Fire,pick,5,Kadita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,ban,1,Faramis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,ban,2,Akai,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,ban,3,Fredrinn,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,ban,4,Joy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,ban,5,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,pick,1,Ruby,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,pick,2,Harith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,pick,3,Yve,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,pick,4,Fanny,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-001,3,Rebellion Zion,pick,5,Esmeralda,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,ban,1,Valentina,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,ban,2,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,ban,3,Yve,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,ban,4,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,ban,5,Atlas,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,pick,1,Gloo,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,pick,2,Fredrinn,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,pick,3,Pharsa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,pick,4,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,RRQ Hoshi,pick,5,Grock,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,ban,1,Melissa,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,ban,2,Diggie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,ban,3,Faramis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,ban,4,Wanwan,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,ban,5,Joy,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,pick,1,Lolita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,pick,2,Hanabi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,pick,3,Kadita,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,pick,4,Martis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,1,Bigetron Alpha,pick,5,Edith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,ban,1,Valentina,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,ban,2,Kaja,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,ban,3,Gloo,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,ban,4,Martis,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,ban,5,Karrie,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,pick,1,Edith,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,pick,2,Fredrinn,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,pick,3,Lylia,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
11,S11-RS-002,2,RRQ Hoshi,pick,4,Claude,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://github.com/LiTianYeoh/MLBB_Tournament_Analysis/blob/94ea36800e80c9e89a2356a0b81d3eeafbd6a4f7/analysis/data/consolidated_game_data_20240505.csv
