season,team_id,team_name,source
11,AE,Alter Ego,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,AURA,AURA Fire,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,BTR,Bigetron Alpha,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,EVOS,EVOS Legends,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,GEEK,Geek Slate,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,ONIC,ONIC Esports,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,RBL,Rebellion Zion,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
11,RRQ,RRQ Hoshi,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11
