season,stage,week,date,match_id,team_a,team_b,team_a_score,team_b_score,winner,best_of,round,source
11,Regular Season,6,2023-03-24,S11-RS-048,AURA Fire,EVOS Legends,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,Regular Season,6,2023-03-24,S11-RS-049,RRQ Hoshi,Geek Slate,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,Regular Season,6,2023-03-25,S11-RS-050,EVOS Legends,ONIC Esports,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/evos
11,Regular Season,6,2023-03-25,S11-RS-051,RRQ Hoshi,Rebellion Zion,2,1,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,Regular Season,6,2023-03-25,S11-RS-052,AURA Fire,Alter Ego,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,Regular Season,6,2023-03-25,S11-RS-053,Geek Slate,Bigetron Alpha,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,Regular Season,5,2023-03-26,S11-RS-054,AURA Fire,RRQ Hoshi,1,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.kakuchopurei.com/2023/03/mobile-legends-bang-bang-professional-league-indonesia-season-11-teams-schedule-results/ | https://www.ligagame.tv/mlbb/mpl-id-s11-week-5-match-aura-vs-rrq-ditunda-ini-penyebabnya
11,Regular Season,6,2023-03-26,S11-RS-055,Rebellion Zion,ONIC Esports,0,2,team_b,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,Regular Season,6,2023-03-26,S11-RS-056,Bigetron Alpha,Alter Ego,2,0,team_a,3,NULL,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Regular_Season | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,Playoffs,NULL,2023-04-05,S11-PO-001,Bigetron Alpha,Alter Ego,2,3,team_b,5,Upper Bracket Quarterfinal,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/btr
11,Playoffs,NULL,2023-04-05,S11-PO-002,Geek Slate,EVOS Legends,2,3,team_b,5,Upper Bracket Quarterfinal,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/geek
11,Playoffs,NULL,2023-04-06,S11-PO-003,RRQ Hoshi,Alter Ego,1,3,team_b,5,Upper Bracket Semifinal,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,Playoffs,NULL,2023-04-06,S11-PO-004,ONIC Esports,EVOS Legends,3,0,team_a,5,Upper Bracket Semifinal,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
11,Playoffs,NULL,2023-04-07,S11-PO-005,RRQ Hoshi,EVOS Legends,2,3,team_b,5,Lower Bracket Semifinal,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/rrq
11,Playoffs,NULL,2023-04-07,S11-PO-006,Alter Ego,ONIC Esports,0,3,team_b,5,Upper Bracket Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,Playoffs,NULL,2023-04-08,S11-PO-007,Alter Ego,EVOS Legends,2,3,team_b,5,Lower Bracket Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/ae
11,Playoffs,NULL,2023-04-09,S11-PO-008,ONIC Esports,EVOS Legends,4,0,team_a,7,Grand Final,https://liquipedia.net/mobilelegends/MPL/Indonesia/Season_11/Playoffs | https://www.oneesports.gg/mobile-legends/mpl-id-season-11-schedule-results/ | https://id-mpl.com/s11/team/onic
